# 4575,22.833,25.343,121.674,129.343,0.0,7.2,1.0,253.0,60058099380000,61290954660000
60216394500000,24.146,122.663,5.7, 40,
60216398820000,23.973,122.767,4.7, 40,
60216405000000,24.823,121.98,4.2,102,
60219664320000,24.072,122.638,5.5, 43,
60219850560000,23.68,121.805,   ,  9,
60219872160000,24.936,122.082,4.5,100,
60221295600000,23.435,122.246,4.3, 35,
60221992560000,24.746,121.931,4.2, 78,
60222229920000,23.812,121.742,4.5, 54,
60222263100000,23.928,122.477,   , 36,
60222263580000,23.92,122.522,   , 33,
60223548300000,24.656,122.715,5.8, 18,
60224205720000,24.682,122.645,4.6, 37,
60224256180000,25.159,121.941,4.2,181,
60224706720000,23.152,122.246,4.5, 29,
60224754240000,24.57,122.812,4.1,102,
60226033440000,23.97,121.82,4.9, 33,
60226297740000,24.38,121.994,5.0,  2,
60226384800000,24.486,121.897,4.0, 33,
60226682520000,23.818,122.771,4.5, 33,
60227018700000,25.069,123.391,4.4,164,
60229030380000,25.339,122.175,4.3,229,
60230657100000,24.627,123.123,4.5, 33,
60231573900000,24.393,122.001,   , 13,
60231601200000,24.437,121.862,4.9, 27,
60232870200000,24.41,121.742,4.2, 17,
60234132900000,24.877,125.33,5.3, 48,
60234371820000,24.896,121.985,6.1,109,
60234576900000,24.553,122.799,   , 91,
60234637320000,23.954,121.687,5.3, 17,
60234673860000,23.92,121.868,   , 10,
60234678180000,23.938,121.85,4.2,  9,
60234713940000,24.08,121.964,4.7,  8,
60234927540000,24.115,121.862,5.0, 19,
60235113000000,24.181,121.775,5.1, 21,
60235114200000,24.144,121.884,5.0, 17,
60235114380000,24.141,121.726,5.0, 21,
60235115640000,24.123,121.71,5.4, 15,
60235170000000,24.927,124.847,5.7, 21,
60235182840000,24.965,124.849,4.9, 58,
60235223100000,24.117,121.772,5.2, 19,
60235318380000,24.059,121.747,4.4, 17,
60235529220000,24.818,124.861,4.9, 15,
60237618780000,23.9,126.446,4.4, 98,
60237717720000,24.295,125.078,5.1, 44,
60238342920000,23.889,122.572,   , 33,
60239349780000,23.987,122.279,4.6, 43,
60239357880000,24.028,121.753,4.0, 40,
60240047880000,24.731,123.35,4.7, 97,
60240132060000,24.082,122.645,5.4, 30,
60241772640000,24.793,122.357,4.6, 33,
60242027520000,24.826,124.956,4.9, 33,
60244109040000,23.986,122.985,3.9, 33,
60244168980000,23.247,122.075,7.2, 33,
60244170360000,23.244,121.992,   , 34,
60244172040000,23.107,122.176,4.5, 33,
60244174860000,23.122,121.937,4.7, 33,
60244175280000,23.363,121.888,5.0, 33,
60244179000000,23.324,122.069,   , 33,
60244182180000,23.05,121.873,5.0, 33,
60244182960000,22.978,122.323,   , 33,
60244186380000,23.185,122.086,   , 33,
60244186500000,23.272,121.942,   , 33,
60244200660000,23.08,121.941,   , 33,
60244203600000,23.178,122.058,   , 33,
60244208880000,23.046,122.087,3.9, 33,
60244212840000,23.077,121.949,   , 33,
60244218300000,23.313,122.075,   , 33,
60244220100000,23.311,121.99,   , 33,
60244220580000,23.07,122.084,4.0, 34,
60244224300000,23.165,122.01,4.2, 33,
60244229280000,23.319,121.754,   , 33,
60244233780000,24.85,122.476,4.0, 33,
60244240620000,23.054,122.108,   , 33,
60244242540000,23.072,122.053,   , 33,
60244243440000,23.21,122.023,   , 33,
60244251300000,23.417,121.808,   , 33,
60244251480000,23.148,121.955,   , 33,
60244265940000,23.333,121.925,   , 33,
60244287780000,23.071,122.081,   , 33,
60244290300000,23.197,121.904,4.0, 33,
60244295040000,23.214,121.875,   , 33,
60244300440000,23.157,121.991,   , 33,
60244396200000,22.984,121.701,   , 10,
60244415340000,22.907,121.7,5.3, 10,
60244526760000,23.245,122.159,4.9, 33,
60244844820000,23.28,122.042,   , 33,
60244890480000,23.228,121.963,   , 33,
60245150400000,23.233,122.085,4.3, 47,
60245170200000,23.078,122.016,4.5, 33,
60245280060000,24.314,123.169,4.9, 34,
60245312340000,24.029,125.042,4.6, 44,
60245618400000,23.267,121.999,   , 33,
60245737740000,23.113,122.016,   , 33,
60246037980000,23.274,121.952,4.8, 42,
60246438420000,23.466,121.676,   , 33,
60246440340000,23.406,122.318,   , 33,
60246441300000,23.282,121.887,   , 33,
60247706100000,24.162,123.802,5.4, 39,
60249328680000,23.906,123.403,4.5, 68,
60250134840000,23.481,121.745,4.6, 33,
60250264560000,24.354,123.575,5.2, 33,
60251160360000,24.557,122.019,4.0, 81,
60251525400000,23.3,122.174,4.2, 33,
60251809500000,24.434,122.314,4.8, 18,
60251999340000,23.658,121.728,   , 17,
60252646620000,24.144,123.449,4.8, 33,
60254194680000,24.241,125.356,4.3, 70,
60255093180000,24.896,126.849,4.5,123,
60255822660000,23.071,125.736,5.1, 33,
60256134540000,23.794,122.592,4.7, 33,
60256170120000,24.071,122.597,5.0, 22,
60257315880000,24.436,122.666,   , 27,
60257927040000,23.674,122.685,5.0, 33,
60257964660000,23.766,121.793,   ,  5,
60258122400000,23.408,121.764,4.3, 53,
60258359460000,24.72,122.579,   , 10,
60258409440000,24.827,124.033,4.0, 97,
60258659580000,22.911,122.926,4.2, 33,
60259113120000,24.882,128.597,5.0, 33,
60259466760000,23.989,122.401,4.5, 33,
60260118000000,24.696,122.869,4.9, 33,
60261958980000,24.412,124.199,4.0, 33,
60262240320000,23.234,121.678,5.1, 27,
60262329720000,24.122,122.69,   , 33,
60262586400000,24.099,121.699,4.2, 33,
60262937640000,24.364,126.654,4.7, 33,
60263125440000,24.056,122.329,4.4, 33,
60263630100000,24.434,121.963,4.0,  7,
60264203040000,24.264,124.678,4.9, 73,
60264812940000,23.939,122.473,4.4, 50,
60265349160000,23.924,121.787,4.3, 33,
60265415040000,24.05,121.783,4.2, 33,
60265460100000,23.944,121.805,4.6, 50,
60267089040000,24.743,122.875,3.8,138,
60267731040000,24.756,122.005,4.3, 96,
60268671360000,23.477,121.779,4.2, 18,
60269115780000,23.941,121.824,5.0, 31,
60270166980000,24.608,122.584,   , 33,
60271323060000,24.667,122.06,   , 74,
60271982580000,23.96,122.306,4.0, 33,
60272530440000,23.606,122.157,4.5, 33,
60272629260000,24.132,126.264,4.5, 33,
60273091020000,24.037,122.561,4.1, 33,
60275699160000,22.965,121.74,5.1, 33,
60275828280000,23.929,122.507,4.6, 33,
60275933940000,23.32,121.972,   , 33,
60276051600000,23.462,122.987,4.2, 33,
60276515580000,24.052,121.719,4.0, 65,
60277583520000,23.94,124.659,5.0, 33,
60277842060000,24.629,122.727,3.9, 96,
60278311320000,23.837,121.87,4.0, 33,
60278397540000,23.863,125.266,4.0, 33,
60278548140000,24.591,122.327,   , 33,
60279503460000,24.542,124.073,4.2, 33,
60279657840000,24.788,122.28,4.5, 72,
60279734580000,24.498,123.063,4.8,106,
60279827280000,24.568,126.305,4.6, 33,
60280076520000,23.985,122.66,4.3, 33,
60280102260000,25.204,124.357,4.2,126,
60281307360000,23.922,123.392,4.4, 67,
60282230580000,24.701,123.163,4.7, 31,
60282296760000,24.635,123.166,4.2, 33,
60282298440000,24.684,123.157,4.4, 33,
60282344880000,24.423,124.664,4.5, 33,
60282777300000,25.225,123.414,4.8,177,
60282917100000,24.912,122.447,4.2, 33,
60284006820000,24.842,122.41,4.8, 10,
60284007480000,24.837,122.434,4.6, 10,
60284027820000,24.845,122.406,4.8, 10,
60284475360000,24.108,122.187,4.4, 33,
60284846340000,23.584,121.717,4.2, 45,
60285623340000,23.726,126.799,5.4, 33,
60286778760000,24.847,125.261,4.8, 78,
60287890980000,24.653,122.889,   , 33,
60288027960000,25.115,125.903,4.4, 33,
60288206520000,24.001,123.391,4.0, 33,
60288220980000,24.007,123.384,3.8, 33,
60289229940000,24.126,122.191,   , 10,
60289248420000,24.539,122.075,3.8, 71,
60289296960000,24.687,122.031,   , 10,
60289371660000,24.629,122.511,4.9, 21,
60289589820000,24.633,122.504,3.9, 91,
60289982880000,23.869,122.648,   , 33,
60289998600000,23.358,122.822,4.3, 26,
60290006100000,24.919,124.197,4.8, 92,
60290393880000,23.134,122.169,4.7, 36,
60290922000000,24.598,122.579,4.7, 19,
60291455760000,24.023,122.631,   , 33,
60291603300000,24.844,121.911,4.8,107,
60291890460000,24.398,122.969,   , 33,
60291904500000,24.905,123.288,   , 33,
60293151780000,24.618,124.931,4.3, 68,
60293183580000,24.228,125.225,5.4, 40,
60293189100000,24.265,125.149,4.5, 52,
60293191980000,23.011,123.84,4.2, 33,
60293364000000,23.09,122.0,3.0, 17,
60293456460000,24.149,125.137,4.5, 42,
60293522940000,23.905,122.592,4.7, 33,
60293545860000,23.948,122.615,4.5, 18,
60294057480000,23.403,123.477,4.7, 46,
60294108120000,24.356,121.953,   , 33,
60294604200000,24.726,122.934,   , 33,
60294908520000,23.889,121.705,4.6, 28,
60297208560000,24.674,123.564,3.9, 33,
60298337160000,23.298,121.882,   , 21,
60298619460000,24.385,122.051,   ,  8,
60298892640000,24.857,125.086,4.6, 38,
60299150880000,24.985,122.387,4.5, 33,
60299152020000,24.827,122.243,   , 14,
60299288700000,24.379,121.929,   , 84,
60299354700000,23.852,121.764,   , 33,
60299603220000,24.532,123.94,   , 33,
60300305400000,23.571,121.776,4.1, 19,
60300542700000,23.799,122.747,4.6, 33,
60300766080000,23.48,121.939,4.0, 22,
60301584480000,24.281,121.913,5.5, 24,
60301595640000,24.273,121.836,   ,  5,
60301617120000,24.299,121.793,   , 11,
60301710960000,24.121,121.794,   ,  5,
60301765500000,24.333,122.516,   , 70,
60302405340000,24.899,124.914,   , 33,
60302552040000,23.838,121.777,   , 33,
60303051120000,24.548,123.766,4.9, 33,
60303053100000,24.023,122.431,4.9, 33,
60303253920000,23.978,122.377,4.5, 33,
60303270180000,24.0,122.408,4.2, 33,
60303270300000,23.986,122.38,4.5, 33,
60303270960000,24.065,122.322,5.4, 33,
60303317700000,23.995,121.759,   , 10,
60303346140000,23.917,123.021,4.8, 33,
60303879420000,24.566,121.951,5.2, 76,
60304063440000,23.98,122.624,4.0, 48,
60304339020000,23.748,122.587,   , 33,
60304711560000,24.316,122.171,   , 33,
60304942440000,24.629,122.055,   , 33,
60305134080000,23.42,121.68,   , 33,
60305163360000,23.9,122.751,   , 33,
60305203800000,23.798,121.752,   , 33,
60305204520000,23.717,121.805,   , 33,
60305204700000,23.827,121.697,   , 33,
60305206080000,23.716,121.85,   , 33,
60305227440000,24.211,125.207,4.7, 33,
60305233800000,24.147,125.221,4.2, 33,
60305235000000,23.728,123.246,   , 33,
60305464080000,23.553,122.03,4.9, 25,
60305874180000,23.976,122.558,3.7, 33,
60306528840000,23.302,122.016,3.9, 33,
60307292400000,23.933,122.141,   , 33,
60307338600000,23.904,122.524,   , 33,
60308154600000,24.229,121.729,4.2, 25,
60308492700000,23.993,122.483,4.6, 37,
60309075540000,24.277,123.22,   , 33,
60310102200000,23.906,121.758,4.8, 55,
60310134420000,23.87,121.737,   , 33,
60310500660000,24.513,121.939,5.6, 33,
60310550940000,24.542,123.596,4.4, 33,
60311315460000,23.889,123.386,5.4, 41,
60311659140000,24.438,122.097,   , 33,
60311998380000,24.214,121.802,   , 33,
60312135900000,24.324,122.539,   , 33,
60312137100000,25.022,121.88,   , 33,
60312642360000,24.072,122.934,   , 33,
60312738420000,24.608,121.848,4.7, 71,
60313423320000,25.06,121.858,4.7,146,
60315041220000,23.163,125.504,5.3, 33,
60315648120000,23.973,122.476,3.8,  7,
60315802500000,24.883,122.954,3.9, 32,
60316860720000,23.843,121.692,   , 33,
60317356020000,24.81,122.459,4.6, 22,
60317489700000,23.975,122.554,4.3,  7,
60318175980000,23.926,121.729,4.2, 60,
60318674340000,24.69,122.21,3.9, 73,
60319493580000,24.257,125.142,4.5, 33,
60319546500000,23.969,122.598,4.3, 33,
60319589220000,24.938,122.146,4.5,  5,
60319590780000,24.816,121.901,   , 16,
60319594140000,23.881,122.472,   , 13,
60319619460000,24.05,121.751,4.0, 17,
60319703100000,23.927,122.53,   ,  6,
60320494620000,24.841,122.265,   ,105,
60320728620000,24.452,121.901,   , 33,
60320733720000,24.364,122.069,   , 10,
60320830440000,24.863,123.61,5.2,115,
60322132680000,24.498,121.724,   , 70,
60322452600000,23.954,125.794,4.3, 33,
60322755300000,24.697,125.547,4.6, 33,
60322767780000,24.897,122.0,4.6, 26,
60323145660000,23.868,122.967,   , 33,
60323159040000,24.688,122.501,4.0,113,
60323247240000,24.722,125.261,4.5, 54,
60323311260000,25.034,124.029,4.4,114,
60323447460000,23.876,122.31,4.1, 53,
60323475300000,24.818,122.154,3.8, 88,
60323488260000,24.452,122.172,   , 72,
60324875400000,24.101,121.949,   , 61,
60324908700000,23.772,122.688,   , 33,
60325230480000,24.797,121.959,   , 10,
60325258680000,23.958,123.749,4.7, 33,
60325642680000,24.437,121.867,   , 20,
60325788600000,23.92,121.937,4.2, 18,
60325790280000,24.895,122.314,4.5,122,
60325818360000,24.01,121.818,   , 25,
60326280600000,24.695,122.139,   , 20,
60326402340000,24.979,125.606,4.9, 83,
60326581500000,25.068,123.102,5.3,163,
60326589180000,24.612,122.062,4.3, 73,
60327309660000,23.949,122.127,   , 50,
60327377820000,23.911,122.672,   , 33,
60327523980000,24.524,122.118,   , 33,
60327682920000,24.873,122.023,   , 33,
60327889920000,23.969,121.72,   , 11,
60328090980000,24.787,122.022,4.2, 10,
60328097700000,24.787,122.087,   , 10,
60328145100000,23.107,122.535,   , 33,
60328204980000,23.888,122.637,4.5, 33,
60328256220000,23.354,123.783,4.5, 33,
60328372080000,24.437,121.725,4.0,  6,
60328428480000,24.354,125.301,4.6, 64,
60328453860000,24.404,122.166,   , 32,
60328812840000,23.737,122.3,   , 33,
60329051760000,24.255,121.729,4.0, 32,
60329276940000,24.181,122.105,   , 14,
60330291600000,24.54,122.901,4.5, 33,
60330704700000,23.736,122.371,   , 33,
60331084440000,24.547,122.761,4.0,110,
60331169820000,23.972,121.703,4.1, 16,
60331377480000,24.61,121.991,   , 69,
60332143260000,23.261,121.863,   , 33,
60332229660000,23.109,121.837,4.3, 28,
60332556960000,23.154,121.792,   , 33,
60333109020000,24.666,122.551,4.5,107,
60333187080000,23.966,122.527,   , 33,
60333631980000,23.945,122.371,   , 33,
60333808920000,24.088,122.609,4.2, 10,
60333893160000,24.318,122.201,   , 10,
60334452180000,23.573,126.321,5.4, 33,
60334719660000,24.029,122.635,   , 33,
60334903260000,24.48,127.558,4.7, 33,
60335610060000,24.069,121.956,3.8, 10,
60335816880000,24.465,122.096,   , 33,
60336063000000,24.449,121.752,   , 10,
60336983580000,24.673,122.023,   , 87,
60337889520000,23.932,125.856,6.3, 10,
60338040000000,24.733,122.88,4.5,139,
60338430720000,24.806,122.106,4.5,111,
60338759880000,23.228,121.739,   , 10,
60338828220000,24.81,122.887,4.5,127,
60339212160000,25.073,125.147,4.4, 33,
60339761160000,23.908,122.696,   , 33,
60339788160000,24.14,122.124,4.6, 55,
60339862380000,24.455,121.686,   , 38,
60340275180000,23.931,121.766,4.5,  5,
60340692480000,23.753,125.169,4.8, 11,
60340752600000,23.628,125.067,4.6, 38,
60340870800000,23.406,123.271,4.3, 33,
60341063820000,23.801,123.082,4.5, 21,
60341550480000,24.78,121.675,   , 50,
60341551800000,23.9,121.707,5.9, 17,
60341561160000,23.82,121.726,4.1, 21,
60341562060000,23.682,122.246,   , 33,
60341568420000,23.519,122.676,   , 33,
60341577840000,23.858,121.729,   , 10,
60341579280000,23.897,121.821,   , 10,
60341603880000,23.878,121.739,   , 10,
60341610720000,23.866,121.729,   , 10,
60341637540000,23.975,121.684,   , 10,
60341673960000,23.88,121.7,   , 10,
60341925480000,23.863,121.789,   , 10,
60342197340000,24.376,121.969,   , 20,
60342335520000,23.638,121.717,   , 33,
60342720060000,24.243,122.382,   , 33,
60342782160000,24.402,123.006,5.0, 33,
60342797040000,23.928,121.713,   , 12,
60342919620000,23.979,121.687,   , 10,
60342940920000,24.135,122.875,   , 16,
60343299300000,23.4,124.785,5.0, 32,
60343526040000,24.152,121.802,   , 33,
60343526760000,24.095,121.755,4.2, 29,
60343722000000,24.152,122.28,   , 33,
60343769040000,24.781,121.886,   , 10,
60343821960000,24.319,123.529,4.6, 33,
60343966260000,23.117,122.264,   , 33,
60344074200000,24.288,121.986,   , 33,
60344082060000,23.259,121.981,   , 21,
60344201100000,24.682,121.985,4.4, 88,
60344400180000,24.722,121.886,4.4, 15,
60345172680000,24.48,122.037,   , 33,
60345752760000,24.418,123.615,4.0, 33,
60346100580000,23.901,122.431,   , 13,
60346163460000,24.291,121.869,   , 10,
60346243560000,24.183,121.748,   , 10,
60346268940000,23.873,121.679,   , 16,
60346315500000,23.91,121.726,   , 11,
60346438380000,24.209,122.283,   , 44,
60346793220000,23.909,121.72,   , 36,
60346965480000,23.907,122.899,   ,104,
60346990620000,24.593,123.089,   , 33,
60347051400000,24.678,121.957,   , 90,
60347184360000,24.867,122.166,   , 10,
60347310900000,23.908,122.574,   , 22,
60347306940000,24.526,122.203,   , 17,
60347475840000,24.826,122.355,5.3, 25,
60347548020000,24.676,122.122,   , 18,
60348141060000,23.521,121.825,   , 33,
60348239160000,24.862,122.444,4.4, 22,
60348301200000,23.975,122.414,   , 10,
60348601380000,23.686,122.631,   , 33,
60349206300000,23.788,122.55,4.8, 33,
60349404660000,24.214,122.369,   , 33,
60349616640000,23.247,122.023,   , 10,
60349726800000,24.808,122.471,4.5, 17,
60349794720000,23.959,121.912,   , 51,
60349877160000,24.548,121.7,   ,  6,
60350411700000,24.841,122.515,4.8, 99,
60350454780000,24.388,122.262,   , 33,
60350803680000,23.81,121.693,   , 33,
60350903760000,23.196,122.138,   , 10,
60351006300000,23.691,122.579,   , 10,
60351235080000,24.575,122.823,   , 10,
60351777000000,23.252,122.59,   , 33,
60352277700000,24.223,122.754,3.8, 33,
60352468500000,23.355,121.685,   , 33,
60352997100000,24.356,123.579,4.5, 33,
60353130060000,23.309,121.699,   , 33,
60353167080000,23.916,122.668,   , 33,
60353730600000,23.179,122.106,   , 10,
60353753520000,24.669,121.827,   , 33,
60353966340000,23.906,121.933,   , 33,
60354085260000,23.895,122.286,   , 33,
60354168480000,23.91,122.345,3.8, 38,
60354375720000,23.779,122.89,   , 69,
60354489660000,24.742,121.846,   , 10,
60354559080000,23.765,122.176,   ,  8,
60355058880000,23.993,122.661,4.3, 22,
60355075020000,23.906,122.387,4.8, 47,
60355080000000,23.921,122.291,   , 33,
60355673940000,23.906,122.351,   , 33,
60356026380000,23.568,123.026,4.8, 33,
60356199420000,24.967,122.436,   ,148,
60356758920000,24.387,122.112,4.7,  9,
60357323820000,24.414,121.755,   , 10,
60357587400000,24.695,122.742,3.9,108,
60357971760000,24.184,121.842,4.0, 33,
60359221560000,25.113,122.113,4.2, 76,
60359831880000,24.293,125.261,4.7, 46,
60360430740000,24.224,122.952,4.3, 37,
60360891600000,24.716,121.971,4.5, 33,
60360940380000,24.05,122.44,5.3, 33,
60360995400000,23.814,122.079,   , 11,
60361273140000,23.919,121.762,   , 33,
60361408620000,23.777,121.708,4.0, 22,
60361650600000,24.35,121.765,4.2, 12,
60361678140000,24.308,122.225,3.7, 10,
60361726860000,24.341,122.305,   , 10,
60361952040000,24.552,123.05,4.5, 73,
60362281380000,24.759,122.339,4.3,132,
60362554680000,24.569,122.482,5.1, 88,
60362647500000,23.952,122.27,   , 10,
60362669520000,23.861,122.427,3.9, 33,
60363501420000,23.848,122.792,3.7, 33,
60364044480000,24.071,122.521,3.8, 33,
60364199880000,23.92,122.627,4.1, 10,
60364216860000,24.476,123.298,   , 74,
60364274400000,23.912,122.348,   , 33,
60364298220000,23.898,122.619,   ,  5,
60364569000000,23.681,122.571,   , 33,
60364839840000,23.122,121.931,   , 10,
60364899960000,23.801,121.856,   ,  7,
60364900860000,23.825,121.836,5.9, 33,
60364901040000,23.803,121.88,   , 10,
60364901820000,23.805,121.898,   , 10,
60364902900000,23.829,121.832,   , 10,
60364905480000,23.811,121.825,   , 10,
60364905780000,23.841,121.839,   , 10,
60364935540000,23.816,121.854,   ,  9,
60364936080000,25.102,126.118,4.5, 49,
60365159400000,23.964,122.55,   , 10,
60365188020000,23.814,121.857,   , 10,
60365317080000,23.827,121.899,   , 10,
60365493720000,23.744,121.855,   , 10,
60365612580000,23.69,122.045,4.6, 10,
60365667360000,23.855,122.495,   , 10,
60365669520000,23.904,122.421,   , 10,
60365843040000,24.756,122.124,   , 10,
60365850960000,24.858,122.3,4.7, 13,
60365853960000,24.798,122.391,4.4, 10,
60365970180000,23.533,121.965,   , 33,
60366313020000,23.867,121.805,   , 33,
60366545100000,23.069,122.231,   , 33,
60366681240000,24.246,122.692,   , 33,
60366918000000,24.818,121.871,   , 93,
60367231080000,23.805,125.903,4.0, 50,
60367284000000,24.002,125.88,5.0, 33,
60367371240000,24.687,122.089,   , 69,
60367567560000,23.88,122.0,   , 10,
60367676760000,24.872,122.184,4.0, 10,
60367677060000,24.805,122.013,   , 10,
60367713060000,23.532,121.706,   , 10,
60368104500000,24.466,124.031,4.5, 26,
60368216940000,23.403,121.695,   , 18,
60368753700000,24.835,122.128,   , 13,
60368976180000,24.426,121.782,   , 28,
60369020640000,24.465,121.701,   , 33,
60369259080000,24.316,122.877,   , 57,
60369269700000,25.244,124.123,4.4,139,
60369361740000,23.182,121.703,   , 13,
60369373500000,23.814,122.781,4.5, 28,
60369540120000,24.84,122.084,   , 10,
60369849780000,24.595,122.547,6.1, 86,
60370052640000,23.134,121.971,   , 10,
60370228860000,24.793,122.308,   , 10,
60370323060000,24.189,121.918,   , 10,
60370404960000,23.849,121.897,   , 10,
60370562580000,24.792,122.229,   , 10,
60370564500000,23.442,121.924,   , 10,
60370913640000,24.289,121.775,   , 86,
60370957380000,23.946,122.221,   , 33,
60371001600000,24.231,121.896,   , 33,
60371825340000,23.198,121.74,   , 33,
60371842200000,23.744,121.925,   , 20,
60372195540000,24.867,122.168,4.9, 10,
60372441960000,24.669,122.157,   , 70,
60372483000000,24.817,122.067,4.4, 17,
60372738180000,24.817,122.46,4.4, 10,
60372845520000,24.714,124.502,   , 33,
